40, 'Pork Chops & Freekeh Salad', 'with Brussels Sprouts & Clementine Chutney',"1Cook the freekeh:
Preheat the oven to 450°F. Heat a large pot of salted water to boiling on high. Once boiling, add the freekeh and cook, uncovered, 22 to 25 minutes, or until tender. Turn off the heat. Drain thoroughly and return to the pot.

Prepare the ingredients:
2Prepare the ingredients:
While the freekeh cooks, wash and dry the fresh produce. Cut off and discard the stem ends of the Brussels sprouts; halve lengthwise. Peel and mince the ginger. Peel the clementine; separate into segments. Peel the shallot and mince to get 2 tablespoons (you may have extra); place in a bowl with _ of the vinegar.

Roast the Brussels sprouts:
3Roast the Brussels sprouts:
While the freekeh continues to cook, place the Brussels sprouts on a sheet pan. Drizzle with olive oil and season with salt and pepper; toss to thoroughly coat. Arrange in a single, even layer and roast 14 to 16 minutes, or until browned and tender when pierced with a fork. Remove from the oven.

Make the chutney:
4Make the chutney:
While the Brussels sprouts roast, in a medium pan (nonstick, if you have one), heat 1 teaspoon of olive oil on medium-high until hot. Add the ginger; season with salt and pepper. Cook, stirring constantly, 30 seconds to 1 minute, or until fragrant. Add the clementine, sugar, remaining vinegar and _ cup of water (be careful, as the liquid may splatter). Cook, stirring occasionally and smashing the clementine with the back of a spoon, 7 to 9 minutes, or until thoroughly combined. Turn off the heat; season with salt and pepper to taste. Transfer to a bowl. Rinse and wipe out the pan.

Cook the pork chops:
5Cook the pork chops:
While the Brussels sprouts continue to roast, pat the pork chops dry with paper towels; season with salt and pepper on both sides. In the same pan, heat 1 teaspoon of olive oil on medium-high until hot. Add the seasoned pork chops and cook 3 to 5 minutes per side, or until browned and cooked through. Transfer to a plate and set aside to rest for at least 5 minutes.

Finish the freekeh & plate your dish:
6Finish the freekeh & plate your dish:
While the pork chops rest, add the shallot-vinegar mixture and roasted Brussels sprouts to the pot of cooked freekeh; drizzle with olive oil . Stir to combine; season with salt and pepper to taste. Divide the finished freekeh and rested pork chops between 2 dishes. Top the pork chops with the chutney. Enjoy!",'2017-01-01',,71,1,30,35,'https://media.blueapron.com/recipes/2020/square_newsletter_images/1478808801-4-5222/121216_2PM_PorkChopswithFreekahSalad-3391_SQ.jpg?quality=80&width=850'
48, 'Seared Chicken & Pearl Couscous', 'With Crispy Capers & Blood Orange Souce',"1Prepare the ingredients:
Wash and dry the fresh produce. Heat a large pot of salted water to boiling on high. Cut the broccoli into florets. Peel and thinly slice the shallot. Halve the orange and squeeze the juice into a bowl, straining out any seeds.

Cook the couscous:
2Cook the couscous:
Add the couscous to the pot of boiling water and cook, uncovered, 8 to 10 minutes, or until tender. Turn off the heat. Drain thoroughly and return to the pot. Set aside in a warm place.

Fry the capers:
3Fry the capers:
While the couscous cooks, place a paper towel on a clean, dry work surface; spread the capers on top. Using a second paper towel, gently pat or roll the capers to thoroughly dry. In a large, high-sided pan (or pot), heat a thin layer of oil on medium-high until hot. Once the oil is hot enough that a caper sizzles immediately when added to the pan, add the dried capers and cook, stirring occasionally, 1 to 2 minutes, or until crispy. Leaving the oil in the pan, carefully transfer the fried capers to a paper towel-lined plate and set aside in a warm place.

Cook the broccoli & finish the couscous:
4Cook the broccoli & finish the couscous:
While the couscous continues to cook, add the broccoli to the pan of reserved oil; season with salt and pepper. (If the pan seems dry, add 1 teaspoon of olive oil.) Cook on medium-high, stirring occasionally, 5 to 7 minutes, or until slightly softened. Add the onion and as much of the red pepper flakes as you’d like, depending on how spicy you’d like the dish to be; season with salt and pepper. Cook, stirring occasionally, 2 to 3 minutes, or until the broccoli is lightly browned and softened. Transfer to the pot of cooked couscous. Stir in _ of the verjus; season with salt and pepper to taste. Set aside in a warm place. Rinse and wipe out the pan.

Cook the chicken:
5Cook the chicken:
Pat the chicken dry with paper towels; season with salt and pepper on both sides. In the same pan, heat 2 teaspoons of olive oil on medium-high until hot. Add the seasoned chicken and cook 4 to 6 minutes per side, or until golden brown and cooked through. Leaving any browned bits (or fond) in the pan, transfer to a cutting board.

Make the sauce & plate your dish:
6Make the sauce & plate your dish:
Add the orange juice, remaining verjus and 2 tablespoons of water to the pan of reserved fond; season with salt and pepper. Cook on medium-high, stirring frequently and scraping up any fond from the bottom of the pan, 1 to 2 minutes, or until the liquid has reduced in volume by about half. Turn off the heat; season with salt and pepper to taste. Slice the cooked chicken crosswise. Divide the finished couscous between 2 dishes. Top with the sliced chicken and sauce. Garnish with the fried capers. Enjoy!
",'2017-03-03',,21,1,0,40,'https://media.blueapron.com/recipes/2131/square_newsletter_images/1486756671-4-0003-1796/220-2PP-Seared-Chicken-Crispy-Capers-19997_x1b_WEB_SQ.jpg?quality=80&width=850'
53, 'Spicy Butternut Squash Empanadas', 'With Green Tomato Salsa & Lime Crema',"1Prepare the ingredients:
Preheat the oven to 450°F. Wash and dry the fresh produce. Cut off and discard the squash ends. Peel the squash; separate the neck and bulb. Halve the bulb lengthwise; scoop out and discard the pulp and seeds, then small dice the squash. Peel and mince the garlic. Peel and small dice the onion. Grate the cheese. Core and small dice the tomato. Using a peeler, remove the lime rind, avoiding the pith; mince the rind to get 2 teaspoons of zest (or use a zester). Quarter the lime. Roughly chop the cilantro leaves and stems. Cut out and discard the stem, ribs and seeds of the pepper; small dice. Immediately wash your hands and cutting board afterwards.

Start the filling:
2Start the filling:
In a large pan (nonstick, if you have one), heat 1 teaspoon of olive oil on medium-high until hot. Add the squash and season with salt and pepper. Cook, stirring occasionally, 4 to 6 minutes, or until lightly browned and slightly softened.

Finish the filling:
3Finish the filling:
To the pan, add the garlic, onion, spice blend and as much of the pepper as you’d like, depending on how spicy you’d like the dish to be. Season with salt and pepper. Cook, stirring occasionally, 3 to 5 minutes, or until softened. Add 2 tablespoons of water and cook, stirring occasionally, 30 seconds to 1 minute, or until the water has cooked off. Remove from heat. Season with salt and pepper to taste. Transfer to a bowl.

Assemble the empanadas:
4Assemble the empanadas:
Lightly oil a sheet pan. Fill a small bowl with water. Place the empanada wrappers on a work surface. Spoon 3 tablespoons of the filling into the center of each wrapper (you may have extra filling); top each with some of the cheese. Using your fingers, working 1 at a time, lightly moisten the edges of the wrappers with water; fold in half over the filling. Firmly press down on the edges with a fork to crimp and seal completely. Transfer to the prepared sheet pan.

Bake the empanadas:
5Bake the empanadas:
Place the empanadas in the oven and bake, rotating the sheet pan halfway through, 16 to 20 minutes, or until golden brown and puffed up. Remove from the oven and let stand for at least 2 minutes before serving.

Finish & plate your dish:
6Finish & plate your dish:
In a bowl, combine the crema, lime zest and the juice of 2 lime wedges; season with salt and pepper to taste. To make the salsa, in a separate bowl, combine the tomato, cilantro and the juice of the remaining lime wedges. Toss to mix and season with salt and pepper to taste. Divide the baked empanadas between 2 dishes; top with the salsa. Serve with the lime crema on the side. Enjoy!",'2016-10-10',,18,1,55,20,'https://media.blueapron.com/recipes/1859/square_newsletter_images/1473297229-4-9647/101016_V2_ButternutSquashEmpenadas0687_SQ.jpg?quality=80&width=850'
56, 'Curried Catfish & Coconut Rice', 'With Green Beans & Golden Raisin Chutney',"1Prepare the ingredients:
Wash and dry the fresh produce. Peel and mince the garlic. Snap off and discard the stem ends of the green beans; cut into _-inch pieces. Peel and mince the ginger. Pick the cilantro and mint leaves off the stems; discard the stems. Roughly chop the raisins. Quarter the lime.

Make the coconut rice:
2Make the coconut rice:
In a medium pot, heat 2 teaspoons of olive oil on medium-high until hot. Add the garlic, green beans and half the ginger; season with salt and pepper. Cook, stirring frequently, 1 to 2 minutes, or until softened and fragrant. Add the rice, a big pinch of salt and 1_ cups of water. Heat to boiling on high. Once boiling, cover and reduce the heat to low. Cook 12 to 14 minutes, or until the water has been absorbed and the rice is tender. Remove from heat. Stir in the coconut flakes and half the cilantro and mint (roughly chopping just before adding); season with salt and pepper to taste.

Make the chutney:
3Make the chutney:
While the rice cooks, heat a medium, dry pan (nonstick, if you have one) on medium-high until hot. Add the chutney spice blend and cook, stirring occasionally, 2 to 4 minutes, or until toasted and fragrant. Add the raisins and remaining ginger; season with salt and pepper. Cook, stirring frequently, 30 seconds to 1 minute, or until the ginger is fragrant. Add _ cup of water and cook, stirring occasionally, 2 to 4 minutes, or until the water has cooked off. Turn off the heat. Stir in the juice of 2 lime wedges; season with salt and pepper to taste. Transfer to a bowl. Rinse and wipe out the pan.

Coat the catfish:
4Coat the catfish:
While the rice continues to cook, place the curry catfish spice blend on a plate. Pat the catfish fillets dry with paper towels; season with salt and pepper on both sides. Thoroughly coat the seasoned fillets in the spice blend (tapping off any excess). Transfer to a plate.

Cook the catfish:
5Cook the catfish:
In the pan used to make the chutney, heat a thin layer of oil on medium-high until hot. Once the oil is hot enough that a small pinch of spice blend sizzles immediately when added to the pan, add the coated catfish fillets. Cook 3 to 5 minutes per side, or until golden brown and cooked through. Remove from heat.

Plate your dish:
6Plate your dish:
Divide the coconut rice and cooked catfish fillets between 2 dishes. Top the catfish with the chutney. Garnish with the remaining lime wedges and remaining cilantro and mint. Enjoy!",'2016-08-08',,21,1,0,30,'https://media.blueapron.com/recipes/1765/square_newsletter_images/1468006980-4-4201/080816_2PF_CrispyCurryCatfish-5329_SQ.jpg?quality=80&width=850'
57, 'Brown Butter Cod'," 'With Corn,  Shishito Peppers & Purple Potatoes'","1Prepare the ingredients:
Wash and dry the fresh produce. Cut the potatoes into _-inch-thick rounds. Cut off and discard the stem ends of the peppers; halve the peppers on an angle. Peel and mince the garlic and shallot. Remove and discard the husks and silks of the corn. Cut the corn kernels off the cob; discard the cob. Pick the oregano leaves off the stems; discard the stems.

Cook the potatoes:
2Cook the potatoes:
In a large pan (nonstick, if you have one), heat 2 teaspoons of olive oil on medium-high until hot. Add the potatoes in a single, even layer; season with salt and pepper. Cook 5 to 7 minutes on the first side, or until browned. Flip and season with salt and pepper. Cook 3 to 5 minutes, or until browned and tender. Transfer to a large bowl and set aside in a warm place. Wipe out the pan.

Cook the peppers:
3Cook the peppers:
In the same pan, heat 2 teaspoons of olive oil on medium-high until hot. Add the peppers and cook, stirring occasionally, 2 to 3 minutes, or until browned and softened; season with salt and pepper. Transfer to the bowl of cooked potatoes. Wipe out the pan.

Cook the corn:
4Cook the corn:
In the same pan, heat 2 teaspoons of olive oil on medium-high until hot. Add the garlic and shallot; season with salt and pepper. Cook, stirring frequently, 30 seconds to 1 minute, or until softened and fragrant. Add the corn; season with salt and pepper. Cook, stirring occasionally, 2 to 3 minutes, or until lightly browned and slightly softened. Add half the oregano and cook, stirring occasionally, 30 seconds to 1 minute, or until fragrant. Transfer to the bowl of cooked potatoes and peppers. Rinse and wipe out the pan.

Cook the cod & make the brown butter sauce:
5Cook the cod & make the brown butter sauce:
Pat the cod fillets dry with paper towels; season with salt and pepper on both sides. In the same pan, heat the butter and 2 teaspoons of olive oil on medium-high until melted and hot. Add the seasoned fillets and cook 2 to 3 minutes on the first side, or until browned. Flip and add the vinegar (be careful, as the vinegar may splatter). Cook, occasionally spooning the sauce over the fillets, 1 to 2 minutes, or until thoroughly coated and cooked through. Transfer to a plate, leaving the sauce in the pan.

Dress the vegetables & plate your dish:
6Dress the vegetables & plate your dish:
Add the brown butter sauce to the bowl of cooked vegetables. Toss to thoroughly coat; season with salt and pepper to taste. Divide the dressed vegetables between 2 dishes. Top with the cooked cod fillets. Garnish with the remaining oregano. Enjoy!",'2022-06-06',,24,1,55,45,'https://media.blueapron.com/recipes/1751/square_newsletter_images/1467322979-4-8882/080116_2PF_CodRoastedCorn-4521_SQ.jpg?quality=80&width=850'
58, 'Seared Pork Chops & Plum Salsa', 'With Corn,"1Cook the farro:
Heat a large pot of salted water to boiling on high. Once boiling, add the farro and cook, uncovered, 16 to 18 minutes, or until tender. Turn off the heat. Drain thoroughly and return to the pot.

Prepare the ingredients:
2Prepare the ingredients:
While the farro cooks, wash and dry the fresh produce. Remove and discard the husks and silks of the corn. Cut the corn kernels off the cob; discard the cob. Cut off and discard the root ends of the scallions; thinly slice the scallions, separating the white bottoms and green tops. Remove and discard the kale stems; finely chop the leaves. Pit and small dice the plum.

Cook the vegetables & make the farro salad:
3Cook the vegetables & make the farro salad:
While the farro continues to cook, in a large pan, heat 2 teaspoons of olive oil on medium-high until hot. Add the corn and white bottoms of the scallions; season with salt and pepper. Cook, stirring occasionally, 2 to 3 minutes, or until slightly softened. Add the kale and _ cup of water; season with salt and pepper. Cook, stirring frequently, 2 to 3 minutes, or until the kale has wilted and the water has cooked off. Transfer to the pot of cooked farro. Add the almonds, half the vinegar and a drizzle of olive oil. Stir to combine; season with salt and pepper to taste. Rinse and wipe out the pan.

Cook the pork chops:
4Cook the pork chops:
Pat the pork chops dry with paper towels; season with salt and pepper on both sides. In the same pan, heat 2 teaspoons of olive oil on medium-high until hot. Add the seasoned pork chops and cook 2 to 3 minutes per side, or until browned and cooked through. Transfer to a plate, leaving any browned bits (or fond) in the pan. Set the cooked pork chops aside in a warm place; let rest for at least 5 minutes.

Make the pan sauce:
5Make the pan sauce:
While the pork chops rest, add the remaining vinegar and _ cup of water to the pan of reserved fond. Cook on medium-high, stirring frequently and scraping up any fond from the bottom of the pan, 1 to 2 minutes, or until the liquid has reduced in volume by about half. Add the butter and cook, stirring constantly, 30 seconds to 1 minute, or until thoroughly combined. Remove from heat; season with salt and pepper to taste.

Make the plum salsa & plate your dish:
6Make the plum salsa & plate your dish:
While the pork chops continue to rest, in a medium bowl, combine the plum and half the green tops of the scallions. Drizzle with olive oil and stir to coat; season with salt and pepper to taste. Divide the farro salad and rested pork chops between 2 plates. Top the pork chops with the plum salsa and a few spoonfuls of the pan sauce. Garnish with the remaining green tops of the scallions. Enjoy!",'2022-06-06',,56,1,5,30,'https://media.blueapron.com/recipes/1759/square_newsletter_images/1469550840-4-7776/080116_2PM_SearedPorkChops-4837_SQ_v2.jpg?quality=80&width=850'
59, 'Grilled Brie Cheese & Strawberry Jam Sandwiches', 'With Arugula & Walnut Salad',"1Prepare the ingredients:
Wash and dry the fresh produce. Trim off and discard the stem ends of the strawberries; medium dice the strawberries. Using a peeler, remove the yellow rind of the lemon, avoiding the white pith; mince the rind to get 2 teaspoons of zest (or use a zester). Quarter and deseed the lemon. Roughly chop the walnuts. Thinly slice the cheese.

Make the strawberry jam:
2Make the strawberry jam:
In a small pot, combine the strawberries, sugar, lemon zest, a big pinch of salt and the juice of all 4 lemon wedges. Cook on medium, stirring occasionally, 10 to 12 minutes, or until thickened and the strawberries have softened. Remove from heat and set aside to cool for 2 minutes.

Make the vinaigrette:
3Make the vinaigrette:
While the jam cooks, in a bowl, combine the mustard and vinegar; season with salt and pepper to taste. Slowly whisk in 2 tablespoons of olive oil until well combined.

Toast the walnuts:
4Toast the walnuts:
While the jam continues to cook, heat a medium, dry pan (nonstick, if you have one) on medium until hot. Add the walnuts and toast, stirring frequently, 2 to 3 minutes, or until lightly browned and fragrant. Transfer to a large bowl. Wipe out the pan.

Assemble & cook the sandwiches:
5Assemble & cook the sandwiches:
Place the bread slices on a work surface. Divide the cheese between 2 of the bread slices. Top with the strawberry jam; season with salt and pepper. Complete the sandwiches with the remaining bread slices. In the pan used to toast the walnuts, melt half the butter on medium until hot. Add the sandwiches and cook 2 to 3 minutes on the first side, or until the bread is browned and crispy. Add the remaining butter to the pan. Flip the sandwiches and cook 2 to 3 minutes, or until the bread is browned and the cheese has melted. Transfer to a cutting board.

Make the salad & plate your dish:
6Make the salad & plate your dish:
Just before serving, add the arugula to the bowl of toasted walnuts; season with salt and pepper. Add enough of the vinaigrette to coat the salad (you may have extra vinaigrette); toss to thoroughly combine and season with salt and pepper to taste. Cut the cooked sandwiches in half. Divide the sandwiches and salad between 2 plates. Enjoy!",'2016-05-05',,45,1,10,5,'https://media.blueapron.com/recipes/1648/square_newsletter_images/1460744683-4-7049/2P_040516_2_GrilledBrieCheeseSandwiche-6182_SQ.jpg?quality=80&width=850'
60, 'Mushroom & Goat Cheese Quiches', 'With Arugula Salad & Pink Lemon Vinaigrette',"1Prepare the ingredients:
Preheat the oven to 425°F. Wash and dry the fresh produce. Cut the mushrooms into bite-sized pieces. Peel and mince the garlic. Pick the thyme leaves off the stems; discard the stems. Halve the chard lengthwise through the stem; thinly slice crosswise. Halve the lemon crosswise. Squeeze the juice of both halves into a bowl, straining out any seeds. Peel the shallot and mince to get 2 tablespoons (you may have extra); place in a bowl with the juice of all 4 lemon wedges.

Cook the vegetables:
2Cook the vegetables:
In a large pan (nonstick, if you have one), heat 2 teaspoons of olive oil on medium-high until hot. Add the mushrooms and cook, stirring occasionally, 4 to 6 minutes, or until browned. Add the garlic and as much of the thyme as you'd like; season with salt and pepper. Cook, stirring constantly, 30 seconds to 1 minute, or until fragrant. Add the chard; season with salt and pepper. Cook, stirring frequently, 1 to 2 minutes, or until the leaves have wilted. Turn off the heat and season with salt and pepper to taste.

Make the filling:
3Make the filling:
Crack the eggs into a large bowl; add 1/4 cup of water and beat until smooth. Add the cooked vegetables; season with salt and pepper. Whisk to thoroughly combine.

Assemble & bake the quiches:
4Assemble & bake the quiches:
Place the pie crusts on a sheet pan, leaving them in their tins. Evenly divide the filling between the pie crusts. Evenly top with the cheese; season with salt and pepper.

Bake 18 to 20 minutes, or until the crusts are browned and the filling is set and cooked through.

Remove from the oven and let stand for at least 5 minutes before serving.

Make the vinaigrette:
5Make the vinaigrette:
While the quiches bake, slowly whisk 2 teaspoons of olive oil into the shallot-lemon juice mixture until well combined. Season with salt and pepper to taste.

Make the salad & plate your dish:
6Make the salad & plate your dish:
Just before serving, place the arugula in a medium bowl Add enough of the vinaigrette to coat the salad (you may have extra vinaigrette). Toss to combine; season with salt and pepper to taste. Divide the baked quiches and salad between 2 dishes. Enjoy!",'2017-03-03',,39,1,10,50,'https://media.blueapron.com/recipes/2174/square_newsletter_images/1488843839-4-0024-7468/313_2PV2_Mushroom_Quiches_37106_WEB_SQ.jpg?quality=80&width=850'
80, 'Spring Chicken Fettuccine'," 'With Sauteed Asparagus, Kale & Rosemary'","1Prepare the ingredients:
Wash and dry the fresh produce. Heat a medium pot of salted water to boiling on high. Snap off and discard the tough, woody ends of the asparagus; cut the asparagus into 1-inch pieces on an angle. Remove and discard the kale stems; finely chop the leaves. Pick the rosemary leaves off the stems; discard the stems and roughly chop the leaves. Pat the chicken dry with paper towels and chop into bite-sized pieces; transfer to a bowl. Season the chopped chicken with salt and pepper; toss to coat.

Cook the chicken:
2Cook the chicken:
In a large, high-sided pan, heat 2 teaspoons of olive oil on medium-high until hot. Add the seasoned chicken and cook, stirring occasionally, 4 to 6 minutes, or until lightly browned and cooked through.

Cook the pasta:
3Cook the pasta:
While the chicken cooks, add the pasta to the pot of boiling water and cook 8 to 10 minutes, or until al dente (still slightly firm to the bite). Reserving _ cup of the pasta cooking water, drain thoroughly.

Add the vegetables:
4Add the vegetables:
While the pasta cooks, to the pan of chicken, add the asparagus, kale, rosemary, 2 tablespoons of water and as much of the red pepper flakes as you’d like, depending on how spicy you’d like the dish to be; season with salt and pepper. Cook, stirring frequently, 2 to 4 minutes, or until the asparagus is bright green and the kale has wilted.

Finish the pasta: 
5Finish the pasta:
To the pan of chicken and vegetables, add the cooked pasta, crème fraîche and half the reserved pasta cooking water; season with salt and pepper. Cook, stirring vigorously to coat the pasta, 2 to 3 minutes, or until thoroughly combined. (If the sauce seems dry, gradually add the remaining pasta cooking water to achieve your desired consistency.) Remove from heat and season with salt and pepper to taste.

Plate your dish:
6Plate your dish:
Divide the finished pasta between 2 dishes. Garnish with the cheese. Enjoy!",'2022-06-06',,54,1,5,30,'https://media.blueapron.com/recipes/1609/square_newsletter_images/20160401-1911-4-3822/2P_032216_2_ChickenFettucine_20-_207416_20-_20SQ.jpg?quality=80&width=850'
81, 'Zucchini & Parmesan Quiches', 'With Red Leaf Lettuce Salad & Pink Lemon Vinagrette',"repare the ingredients:
Preheat the oven to 425°F. Wash and dry the fresh produce. Crack the eggs into a large bowl; beat until smooth. Peel and mince the garlic. Small dice the zucchini. Cut off and discard the root end of the lettuce; separate the leaves. Using a peeler, remove the rind of the lemon, avoiding the white pith; mince the rind to get 2 teaspoons of zest (or use a zester). Quarter and deseed the lemon. Peel and mince the shallot to get 2 tablespoons (you may have extra); place in a bowl with the juice of all 4 lemon wedges.

Cook & drain the spinach: 
2Cook & drain the spinach:
In a medium pan (nonstick, if you have one), heat 2 teaspoons of olive oil on medium-high until hot. Add the spinach; season with salt and pepper. Cook, stirring occasionally, 2 to 3 minutes, or until wilted. Transfer to a strainer; hold or rest the strainer over a bowl. Using a spoon, press down on the cooked spinach to release as much liquid as possible; discard the liquid. Transfer the drained spinach to a cutting board and finely chop. Wipe out the pan.

Cook the zucchini:
3Cook the zucchini:
In the pan used to cook the spinach, heat 2 teaspoons of olive oil on medium-high until hot. Add the garlic and zucchini; season with salt and pepper. Cook, stirring frequently, 3 to 5 minutes, or until softened and fragrant. Remove from heat.

Assemble & bake the quiches:
4Assemble & bake the quiches:
Place the pie crusts on a sheet pan, leaving them in their tins. To the bowl of eggs, add the crème fraîche, lemon zest and 2 tablespoons of water; season with salt and pepper. Whisk until smooth. Add the cooked zucchini and chopped spinach; season with salt and pepper. Whisk until thoroughly combined. Evenly divide the filling between the pie crusts (you may have extra filling). Top with half the cheese. Bake 18 to 20 minutes, or until the crusts are browned and the filling is set and cooked through. Remove from the oven and let stand for at least 5 minutes before serving.

Make the vinaigrette:
5Make the vinaigrette:
While the quiches bake, season the shallot-lemon juice mixture with salt and pepper to taste. Slowly whisk in 2 tablespoons of olive oil until well combined.

Make the salad & serve your dish:
6Make the salad & serve your dish:
Just before serving, in a large bowl, combine the lettuce and remaining cheese; season with salt and pepper. Add enough of the vinaigrette to coat the salad (you may have extra vinaigrette). Toss to combine and season with salt and pepper to taste. Divide the baked quiches and salad between 2 plates. Enjoy!",'2016-05-05',,95,1,40,35,'https://media.blueapron.com/recipes/1602/square_newsletter_images/1460750989-4-2395/2P_R_041216_1_ZucchiniGruyereQuiches-6581_SQ.jpg?quality=80&width=850'
83, 'Sumac-Spiced Salmon & Labneh'," 'With Freekeh, Kale & Almond Salad'","1Cook the freekeh:
Heat a large pot of salted water to boiling on high. Once boiling, add the freekeh and cook 22 to 25 minutes, or until tender. Turn off the heat. Drain thoroughly and return to the pot.

Prepare the ingredients: 
2Prepare the ingredients:
While the freekeh cooks, wash and dry the fresh produce. Peel and mince the garlic. Remove and discard the kale stems; finely chop the leaves. Using a peeler, remove the yellow rind of the lemon, avoiding the white pith; mince the rind to get 2 teaspoons of zest (or use a zester). Quarter and deseed the lemon. Pick the mint leaves off the stems; discard the stems. Pit and roughly chop the dates.

Cook the kale: 
3Cook the kale:
While the freekeh continues to cook, in a medium pan (nonstick, if you have one), heat 2 teaspoons of olive oil on medium-high until hot. Add the garlic and almonds; season with salt and pepper. Cook, stirring occasionally, 30 seconds to 1 minute, or until fragrant. Add the kale and _ cup of water; season with salt and pepper. Cook, stirring occasionally, 2 to 4 minutes, or until the kale has wilted and the water has cooked off. Transfer to a bowl and set aside in a warm place. Rinse and wipe out the pan.

Season the labneh: 
4Season the labneh:
While the kale cooks, in a bowl, combine the labneh, half the mint (roughly chopping just before adding) and the juice of 2 lemon wedges; season with salt and pepper to taste.

Coat & cook the salmon: 
5Coat & cook the salmon:
While the freekeh continues to cook, place the spice blend on a plate. Pat the salmon fillets dry with paper towels; season with salt and pepper on both sides. Coat the skinless side of each seasoned fillet in the spice blend (tapping off any excess). In the pan used to cook the kale, heat 2 teaspoons of olive oil on medium-high until hot. Add the fillets, coated sides down, and cook 2 to 3 minutes per side, or until browned and cooked to your desired degree of doneness. Transfer to a plate.

Finish the freekeh & plate your dish:
6Finish the freekeh & plate your dish:
Stir the cooked kale, lemon zest, dates and the juice of the remaining lemon wedges into the pot of cooked freekeh; season with salt and pepper to taste. Divide the finished freekeh between 2 dishes. Top with the cooked salmon fillets. Garnish with the seasoned labneh and remaining mint. Enjoy!",'2022-06-06',,96,1,50,15,'https://media.blueapron.com/recipes/1544/square_newsletter_images/20160218-1953-4-2732/2P_021016_1_SumacSpicedSalmon_20-_203386_SQ.jpg?quality=80&width=850'
82, 'Alsatian Spiced Chicken', 'With Smashed Potatoes & Glazed Red Cabbage',"1Prepare the ingredients:
Wash and dry the fresh produce. Heat a medium pot of salted water to boiling on high. Remove and discard the cabbage core; halve the cabbage crosswise and separate the leaves. Large dice the potatoes.

Cook & glaze the cabbage:
2Cook & glaze the cabbage:
In a large, high-sided pan, heat 1_ cups of water to boiling on high. Add the cabbage; season with salt and pepper. Cook, stirring occasionally, 12 to 14 minutes, or until the cabbage is tender and the water has cooked off. Reduce the heat to medium-high and add the sugar and vinegar; season with salt and pepper. Cook, stirring occasionally to coat the cabbage, 2 to 3 minutes, or until the sugar has dissolved and the liquid is slightly reduced in volume; season with salt and pepper to taste. Transfer to a serving dish and set aside in a warm place. Rinse and wipe out the pan.

Cook & smash the potatoes:
3Cook & smash the potatoes:
While the cabbage cooks, add the potatoes to the pot of boiling water and cook 10 to 12 minutes, or until tender when pierced with a fork. Drain thoroughly and return to the pot. Off the heat, add the crème fraîche and butter. Using a fork, smash the mixture to your desired consistency; season with salt and pepper to taste. Set aside in a warm place.

Coat & cook the chicken:
4Coat & cook the chicken:
Place the spice blend on a plate. Pat the chicken dry with paper towels; season with salt and pepper on both sides. Thoroughly coat the seasoned chicken in the spice blend (shaking off any excess). In the pan used to cook the cabbage, heat 2 teaspoons of olive oil on medium-high until hot. Add the coated chicken and cook 3 to 5 minutes per side, or until browned and cooked through.

Make the pan sauce & finish the chicken:
5Make the pan sauce & finish the chicken:
Add the demi-glace and _ cup water to the pan of chicken; season with salt and pepper. Cook, stirring occasionally and spooning the sauce over the chicken, 2 to 3 minutes, or until the sauce is slightly reduced in volume and the chicken is thoroughly coated. Remove from heat; season with salt and pepper to taste.

Plate your dish:
6Plate your dish:
Leaving the sauce in the pan, transfer the finished chicken to a cutting board and slice crosswise on an angle. Divide the glazed cabbage, smashed potatoes and sliced chicken between 2 plates. Top the chicken with a few spoonfuls of the pan sauce. Enjoy!",'2016-04-04',,76,1,0,10,'https://media.blueapron.com/recipes/1509/square_newsletter_images/20160129-1943-3-5039/2P_012016_4_AlsationSpicedChicken_20-_201633_20SQ.jpg?quality=80&width=850'
